[32m[I 2022-03-30 03:46:11,801][0m A new study created in memory with name: no-name-2e0162db-ca8b-4411-9a88-0839e4128bad[0m
[32m[I 2022-03-30 06:06:48,890][0m Trial 53 finished with value: 0.9674739150940598 and parameters: {'reg_alpha': 0.6984559813706435, 'reg_lambda': 6.628866330827465, 'subsample': 0.6621764259342873, 'colsample_bytree': 0.6167870359125813, 'max_depth': 8, 'min_child_weight': 10, 'learning_rate': 0.41488226693481534, 'gamma': 1.0950074317976366, 'grow_policy': 'lossguide', 'max_delta_step': 4.011433387689591, 'scale_pos_weight': 8.858056821058618}. Best is trial 12 with value: 0.9721097038757875.[0m
[32m[I 2022-03-30 06:10:49,213][0m Trial 54 finished with value: 0.9726215602278253 and parameters: {'reg_alpha': 1.9800184998932382, 'reg_lambda': 3.7107791190321233, 'subsample': 0.5956228209305734, 'colsample_bytree': 0.5559784177376106, 'max_depth': 11, 'min_child_weight': 4, 'learning_rate': 0.05133696664441903, 'gamma': 1.1165902421911031, 'grow_policy': 'lossguide', 'max_delta_step': 4.796798805110363, 'scale_pos_weight': 9.61233754073488}. Best is trial 54 with value: 0.9726215602278253.[0m
[32m[I 2022-03-30 06:12:43,670][0m Trial 55 finished with value: 0.9705203696321506 and parameters: {'reg_alpha': 4.834736491602401, 'reg_lambda': 3.166200235856339, 'subsample': 0.5386949873823775, 'colsample_bytree': 0.3138850969497069, 'max_depth': 7, 'min_child_weight': 6, 'learning_rate': 0.05390249508163192, 'gamma': 1.4128392910938563, 'grow_policy': 'lossguide', 'max_delta_step': 0.9679082371138099, 'scale_pos_weight': 13.842734344935637}. Best is trial 54 with value: 0.9726215602278253.[0m
[32m[I 2022-03-30 06:15:20,336][0m Trial 56 finished with value: 0.9702888237861514 and parameters: {'reg_alpha': 1.7227704131380435, 'reg_lambda': 2.7504158455711902, 'subsample': 0.4807229813741189, 'colsample_bytree': 0.6749514323700309, 'max_depth': 9, 'min_child_weight': 13, 'learning_rate': 0.15655463977082493, 'gamma': 0.43336519337089163, 'grow_policy': 'lossguide', 'max_delta_step': 3.0472060161794987, 'scale_pos_weight': 10.152556553748262}. Best is trial 54 with value: 0.9726215602278253.[0m
[32m[I 2022-03-30 06:18:51,809][0m Trial 57 finished with value: 0.9678211439220968 and parameters: {'reg_alpha': 3.761656496335067, 'reg_lambda': 6.598758701030004, 'subsample': 0.8137572603104031, 'colsample_bytree': 0.8392302554396041, 'max_depth': 11, 'min_child_weight': 15, 'learning_rate': 0.4563785628103879, 'gamma': 1.7826688765968706, 'grow_policy': 'lossguide', 'max_delta_step': 7.084823089363456, 'scale_pos_weight': 5.457785021638212}. Best is trial 54 with value: 0.9726215602278253.[0m
[32m[I 2022-03-30 06:22:09,886][0m Trial 58 finished with value: 0.9716690812127414 and parameters: {'reg_alpha': 3.5906143040298346, 'reg_lambda': 3.911630997395746, 'subsample': 0.6352438930477434, 'colsample_bytree': 0.613090355520459, 'max_depth': 14, 'min_child_weight': 16, 'learning_rate': 0.10773174223777525, 'gamma': 0.8005525382294347, 'grow_policy': 'lossguide', 'max_delta_step': 5.563600197508137, 'scale_pos_weight': 6.7072871054479215}. Best is trial 54 with value: 0.9726215602278253.[0m
[32m[I 2022-03-30 06:24:17,166][0m Trial 59 finished with value: 0.9668928274745463 and parameters: {'reg_alpha': 1.209539611360273, 'reg_lambda': 2.8041538687959404, 'subsample': 0.677367193812018, 'colsample_bytree': 0.45739503010188504, 'max_depth': 15, 'min_child_weight': 36, 'learning_rate': 0.29161930358164107, 'gamma': 2.52712166725028, 'grow_policy': 'depthwise', 'max_delta_step': 7.611484208746052, 'scale_pos_weight': 6.901034491445746}. Best is trial 54 with value: 0.9726215602278253.[0m
[32m[I 2022-03-30 06:27:46,785][0m Trial 60 finished with value: 0.9707222473124585 and parameters: {'reg_alpha': 2.2261696914863585, 'reg_lambda': 2.9475363724201675, 'subsample': 0.6356304824458858, 'colsample_bytree': 0.6257998848311784, 'max_depth': 15, 'min_child_weight': 17, 'learning_rate': 0.16872299667848673, 'gamma': 2.85641345494175, 'grow_policy': 'lossguide', 'max_delta_step': 3.999369116666717, 'scale_pos_weight': 9.612043701554759}. Best is trial 54 with value: 0.9726215602278253.[0m
[32m[I 2022-03-30 06:29:29,188][0m Trial 61 finished with value: 0.9695658589817181 and parameters: {'reg_alpha': 2.5738222989752346, 'reg_lambda': 5.967915806898351, 'subsample': 0.45753583266930575, 'colsample_bytree': 0.35923571503090457, 'max_depth': 15, 'min_child_weight': 24, 'learning_rate': 0.12329774937112023, 'gamma': 1.7394652452037138, 'grow_policy': 'lossguide', 'max_delta_step': 9.043472861410791, 'scale_pos_weight': 10.215750737594616}. Best is trial 54 with value: 0.9726215602278253.[0m
[32m[I 2022-03-30 06:31:23,234][0m Trial 62 finished with value: 0.9693044728056447 and parameters: {'reg_alpha': 3.7656448467793187, 'reg_lambda': 1.3431112182324636, 'subsample': 0.8474882712855675, 'colsample_bytree': 0.4085185907532175, 'max_depth': 13, 'min_child_weight': 48, 'learning_rate': 0.13959358709076844, 'gamma': 0.4194685513435632, 'grow_policy': 'lossguide', 'max_delta_step': 3.588922595977701, 'scale_pos_weight': 3.130660188087643}. Best is trial 54 with value: 0.9726215602278253.[0m
[32m[I 2022-03-30 06:34:26,054][0m Trial 63 finished with value: 0.9712864034926635 and parameters: {'reg_alpha': 5.461806331898937, 'reg_lambda': 4.674735246581951, 'subsample': 0.6689169068649827, 'colsample_bytree': 0.7276071316925561, 'max_depth': 14, 'min_child_weight': 7, 'learning_rate': 0.2668825641882906, 'gamma': 0.2648148218003237, 'grow_policy': 'lossguide', 'max_delta_step': 1.2009932383929947, 'scale_pos_weight': 4.34458372901584}. Best is trial 54 with value: 0.9726215602278253.[0m
[32m[I 2022-03-30 06:37:23,998][0m Trial 64 finished with value: 0.9690128408324497 and parameters: {'reg_alpha': 6.778455620968818, 'reg_lambda': 6.3148711127437585, 'subsample': 0.49335742614390027, 'colsample_bytree': 0.5724212982130206, 'max_depth': 15, 'min_child_weight': 3, 'learning_rate': 0.31321279992820783, 'gamma': 0.46310633717218497, 'grow_policy': 'lossguide', 'max_delta_step': 1.4445463807128296, 'scale_pos_weight': 7.297347756650368}. Best is trial 54 with value: 0.9726215602278253.[0m
[32m[I 2022-03-30 06:41:08,875][0m Trial 65 finished with value: 0.9696114933889438 and parameters: {'reg_alpha': 8.009656672080743, 'reg_lambda': 3.8840724639528488, 'subsample': 0.7557879711506503, 'colsample_bytree': 0.7077039004124303, 'max_depth': 11, 'min_child_weight': 5, 'learning_rate': 0.2412994675151266, 'gamma': 1.3559356213674247, 'grow_policy': 'lossguide', 'max_delta_step': 1.3029969146422054, 'scale_pos_weight': 1.6910216825512125}. Best is trial 54 with value: 0.9726215602278253.[0m
[32m[I 2022-03-30 06:45:36,416][0m Trial 66 finished with value: 0.9722729277372405 and parameters: {'reg_alpha': 3.562396521741003, 'reg_lambda': 3.513158774691492, 'subsample': 0.7991426626532299, 'colsample_bytree': 0.4770797640172175, 'max_depth': 14, 'min_child_weight': 7, 'learning_rate': 0.034945381523903696, 'gamma': 1.8811836156617139, 'grow_policy': 'lossguide', 'max_delta_step': 7.5113476226101445, 'scale_pos_weight': 5.105719590979486}. Best is trial 54 with value: 0.9726215602278253.[0m
[32m[I 2022-03-30 06:49:59,243][0m Trial 67 finished with value: 0.9727260951053012 and parameters: {'reg_alpha': 4.0525243945675316, 'reg_lambda': 3.3926279238250703, 'subsample': 0.6795532446730908, 'colsample_bytree': 0.6604654918725615, 'max_depth': 11, 'min_child_weight': 4, 'learning_rate': 0.03591236525702572, 'gamma': 0.2998930171324178, 'grow_policy': 'depthwise', 'max_delta_step': 4.720835262443072, 'scale_pos_weight': 3.7386466185211034}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 06:52:09,594][0m Trial 68 finished with value: 0.9685614685931694 and parameters: {'reg_alpha': 6.133160607289211, 'reg_lambda': 2.060576023251107, 'subsample': 0.8100325367064937, 'colsample_bytree': 0.47855586172965336, 'max_depth': 7, 'min_child_weight': 18, 'learning_rate': 0.37427388800301187, 'gamma': 0.36840817047934304, 'grow_policy': 'depthwise', 'max_delta_step': 4.971429656877938, 'scale_pos_weight': 5.819713584680116}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 06:55:14,672][0m Trial 69 finished with value: 0.9713293979422737 and parameters: {'reg_alpha': 0.35796287487990286, 'reg_lambda': 4.180471905885764, 'subsample': 0.9332283127709722, 'colsample_bytree': 0.43246892934354897, 'max_depth': 12, 'min_child_weight': 6, 'learning_rate': 0.14614887397634918, 'gamma': 2.058557511688738, 'grow_policy': 'lossguide', 'max_delta_step': 8.422723533735422, 'scale_pos_weight': 9.880285491434652}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 06:58:08,199][0m Trial 70 finished with value: 0.9662604913380924 and parameters: {'reg_alpha': 2.283837557474537, 'reg_lambda': 4.303794354038137, 'subsample': 0.8958919302331511, 'colsample_bytree': 0.37277459439968974, 'max_depth': 14, 'min_child_weight': 18, 'learning_rate': 0.009677377714181645, 'gamma': 1.7796519149096413, 'grow_policy': 'lossguide', 'max_delta_step': 6.889974324836103, 'scale_pos_weight': 1.7519408154077714}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 07:01:11,559][0m Trial 71 finished with value: 0.970769760702177 and parameters: {'reg_alpha': 5.001941309983154, 'reg_lambda': 2.4461066921834522, 'subsample': 0.5047248464888237, 'colsample_bytree': 0.48372769827899087, 'max_depth': 10, 'min_child_weight': 10, 'learning_rate': 0.04302831188344304, 'gamma': 2.177108939539167, 'grow_policy': 'lossguide', 'max_delta_step': 3.9225158852006574, 'scale_pos_weight': 2.645743887618959}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 07:06:14,911][0m Trial 72 finished with value: 0.9709159470368869 and parameters: {'reg_alpha': 5.441440840751049, 'reg_lambda': 4.150971208134852, 'subsample': 0.7731366132826292, 'colsample_bytree': 0.6253809044960102, 'max_depth': 11, 'min_child_weight': 3, 'learning_rate': 0.015886064236558393, 'gamma': 0.34978063987047003, 'grow_policy': 'depthwise', 'max_delta_step': 4.969358638579633, 'scale_pos_weight': 4.805810974443715}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 07:09:43,668][0m Trial 73 finished with value: 0.9707898536381269 and parameters: {'reg_alpha': 4.512701857528941, 'reg_lambda': 4.521219837394083, 'subsample': 0.6303626066848659, 'colsample_bytree': 0.6705746872394758, 'max_depth': 14, 'min_child_weight': 14, 'learning_rate': 0.16137566924909688, 'gamma': 2.275560207371808, 'grow_policy': 'lossguide', 'max_delta_step': 7.2895544223654465, 'scale_pos_weight': 10.490774306193373}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 07:12:22,539][0m Trial 74 finished with value: 0.9682188549918204 and parameters: {'reg_alpha': 5.130659604449269, 'reg_lambda': 2.1229574449815187, 'subsample': 0.5542918945515518, 'colsample_bytree': 0.7246780124931341, 'max_depth': 10, 'min_child_weight': 10, 'learning_rate': 0.31086923416692963, 'gamma': 0.9049130727965315, 'grow_policy': 'depthwise', 'max_delta_step': 4.452056501014376, 'scale_pos_weight': 2.1826876977920584}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 07:14:35,041][0m Trial 75 finished with value: 0.9668578082998206 and parameters: {'reg_alpha': 0.006903018450975629, 'reg_lambda': 3.849301900140206, 'subsample': 0.4370964458087807, 'colsample_bytree': 0.62937230348198, 'max_depth': 12, 'min_child_weight': 30, 'learning_rate': 0.11902660420546629, 'gamma': 1.7389084164661255, 'grow_policy': 'depthwise', 'max_delta_step': 4.185185732614995, 'scale_pos_weight': 1.8847091565082805}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 07:17:32,776][0m Trial 76 finished with value: 0.953303315056341 and parameters: {'reg_alpha': 4.874442241561443, 'reg_lambda': 2.368080971238018, 'subsample': 0.6847673302990375, 'colsample_bytree': 0.5994408542980425, 'max_depth': 12, 'min_child_weight': 7, 'learning_rate': 0.32015299797900787, 'gamma': 4.704221322615667, 'grow_policy': 'lossguide', 'max_delta_step': 7.605600295332061, 'scale_pos_weight': 0.23023892037989668}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 07:20:39,629][0m Trial 77 finished with value: 0.9706485424536928 and parameters: {'reg_alpha': 3.954803329364829, 'reg_lambda': 4.182004446156746, 'subsample': 0.609955822443744, 'colsample_bytree': 0.520964477519045, 'max_depth': 15, 'min_child_weight': 31, 'learning_rate': 0.09547947623146558, 'gamma': 2.9797213667168663, 'grow_policy': 'lossguide', 'max_delta_step': 5.830610924851251, 'scale_pos_weight': 6.720232393392138}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 07:25:45,102][0m Trial 78 finished with value: 0.9723136519553511 and parameters: {'reg_alpha': 7.114651600256438, 'reg_lambda': 2.435189915767598, 'subsample': 0.9858039463702218, 'colsample_bytree': 0.7304256121238215, 'max_depth': 10, 'min_child_weight': 2, 'learning_rate': 0.046766764280075396, 'gamma': 0.6079544062745827, 'grow_policy': 'lossguide', 'max_delta_step': 7.843189227866055, 'scale_pos_weight': 3.111912567636957}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 07:31:15,713][0m Trial 79 finished with value: 0.9695714635782985 and parameters: {'reg_alpha': 4.794490199805896, 'reg_lambda': 1.5226431897726347, 'subsample': 0.8628828294367324, 'colsample_bytree': 0.7701374299899302, 'max_depth': 11, 'min_child_weight': 3, 'learning_rate': 0.012191325737968231, 'gamma': 1.5986260227732412, 'grow_policy': 'lossguide', 'max_delta_step': 6.145408064798118, 'scale_pos_weight': 4.925049698904822}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 07:36:05,458][0m Trial 80 finished with value: 0.9723662220049437 and parameters: {'reg_alpha': 8.552924022095228, 'reg_lambda': 5.191170636221003, 'subsample': 0.9423912772069316, 'colsample_bytree': 0.9507027221039088, 'max_depth': 12, 'min_child_weight': 12, 'learning_rate': 0.1341812480733236, 'gamma': 0.07590862869437864, 'grow_policy': 'lossguide', 'max_delta_step': 6.6123150406184505, 'scale_pos_weight': 6.316792239992898}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 07:36:40,499][0m Trial 81 finished with value: 0.792548867446505 and parameters: {'reg_alpha': 0.27662465266774694, 'reg_lambda': 5.775299261108305, 'subsample': 0.7143258534176044, 'colsample_bytree': 0.854684995742746, 'max_depth': 11, 'min_child_weight': 26, 'learning_rate': 0.16889465091545414, 'gamma': 1.07655884243675, 'grow_policy': 'lossguide', 'max_delta_step': 6.256661755987844, 'scale_pos_weight': 0.0070129349656244955}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 07:41:05,053][0m Trial 82 finished with value: 0.9705798832747566 and parameters: {'reg_alpha': 9.746591927044626, 'reg_lambda': 3.0588202798975335, 'subsample': 0.8645652438021991, 'colsample_bytree': 0.92993927037578, 'max_depth': 9, 'min_child_weight': 11, 'learning_rate': 0.3137693589461076, 'gamma': 1.2116928584648126, 'grow_policy': 'lossguide', 'max_delta_step': 3.607400910877852, 'scale_pos_weight': 10.01925894618633}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 07:46:06,683][0m Trial 83 finished with value: 0.971196957590041 and parameters: {'reg_alpha': 6.440046247165695, 'reg_lambda': 3.1927161346084465, 'subsample': 0.8878838778165128, 'colsample_bytree': 0.9668542576952597, 'max_depth': 15, 'min_child_weight': 21, 'learning_rate': 0.19936259016411967, 'gamma': 1.7628453812660019, 'grow_policy': 'lossguide', 'max_delta_step': 4.095004512189671, 'scale_pos_weight': 8.49987797929035}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 07:50:34,545][0m Trial 84 finished with value: 0.9717110105968009 and parameters: {'reg_alpha': 6.9838578560288385, 'reg_lambda': 3.4710531788009287, 'subsample': 0.9468828857917441, 'colsample_bytree': 0.7508087696709035, 'max_depth': 9, 'min_child_weight': 3, 'learning_rate': 0.13886982132291248, 'gamma': 1.416500260980981, 'grow_policy': 'lossguide', 'max_delta_step': 9.976508851010776, 'scale_pos_weight': 5.948870503964373}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 07:54:49,350][0m Trial 85 finished with value: 0.968681646374204 and parameters: {'reg_alpha': 8.625018516215453, 'reg_lambda': 7.734400295787005, 'subsample': 0.8731887229043153, 'colsample_bytree': 0.9824496165338772, 'max_depth': 12, 'min_child_weight': 10, 'learning_rate': 0.30328633050440784, 'gamma': 0.8937587653052549, 'grow_policy': 'lossguide', 'max_delta_step': 6.115843921857956, 'scale_pos_weight': 0.8976161920947296}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 07:59:04,455][0m Trial 86 finished with value: 0.9697441353134623 and parameters: {'reg_alpha': 8.635013664050486, 'reg_lambda': 5.323078707388316, 'subsample': 0.8680998881231854, 'colsample_bytree': 0.8282912613796003, 'max_depth': 12, 'min_child_weight': 3, 'learning_rate': 0.34143622349581615, 'gamma': 1.08151634502386, 'grow_policy': 'depthwise', 'max_delta_step': 8.40874520169478, 'scale_pos_weight': 8.97673478456874}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 08:02:47,294][0m Trial 87 finished with value: 0.9715151173040687 and parameters: {'reg_alpha': 9.282684049010264, 'reg_lambda': 1.5922666188274728, 'subsample': 0.8649956422355107, 'colsample_bytree': 0.878186229591574, 'max_depth': 13, 'min_child_weight': 12, 'learning_rate': 0.21230243630986573, 'gamma': 0.717592774273736, 'grow_policy': 'lossguide', 'max_delta_step': 9.247124251454071, 'scale_pos_weight': 9.723720245557086}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 08:08:08,037][0m Trial 88 finished with value: 0.9711920729457842 and parameters: {'reg_alpha': 8.786879977578986, 'reg_lambda': 3.4827116938121754, 'subsample': 0.7957752142706949, 'colsample_bytree': 0.8898472554472747, 'max_depth': 12, 'min_child_weight': 10, 'learning_rate': 0.03493646796512523, 'gamma': 2.591859801282607, 'grow_policy': 'lossguide', 'max_delta_step': 8.670281543357909, 'scale_pos_weight': 3.1672851812578555}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 08:11:17,277][0m Trial 89 finished with value: 0.9694903201833148 and parameters: {'reg_alpha': 6.363095342252434, 'reg_lambda': 4.208993009695756, 'subsample': 0.9479964086290578, 'colsample_bytree': 0.771044955273821, 'max_depth': 6, 'min_child_weight': 11, 'learning_rate': 0.23539169781588348, 'gamma': 2.101682376185413, 'grow_policy': 'lossguide', 'max_delta_step': 9.089452427570395, 'scale_pos_weight': 1.749783020713692}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 08:15:20,692][0m Trial 90 finished with value: 0.9579757700040995 and parameters: {'reg_alpha': 6.343955500976459, 'reg_lambda': 1.1532920992041307, 'subsample': 0.9655854794135301, 'colsample_bytree': 0.7463310611476696, 'max_depth': 7, 'min_child_weight': 14, 'learning_rate': 0.007924007720943899, 'gamma': 0.8503268979629962, 'grow_policy': 'lossguide', 'max_delta_step': 9.047314287043822, 'scale_pos_weight': 7.5959260766769585}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 08:19:03,637][0m Trial 91 finished with value: 0.9712326721161898 and parameters: {'reg_alpha': 8.842066722722508, 'reg_lambda': 1.0239560330862831, 'subsample': 0.8032906275747858, 'colsample_bytree': 0.7233894933127711, 'max_depth': 13, 'min_child_weight': 45, 'learning_rate': 0.10646996715468751, 'gamma': 4.058280546086152, 'grow_policy': 'lossguide', 'max_delta_step': 9.983272818574864, 'scale_pos_weight': 14.271369634615603}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 08:23:12,704][0m Trial 92 finished with value: 0.9721874528355986 and parameters: {'reg_alpha': 9.61055586601834, 'reg_lambda': 2.6539881220613024, 'subsample': 0.7217006947787976, 'colsample_bytree': 0.8621584997132578, 'max_depth': 13, 'min_child_weight': 24, 'learning_rate': 0.059998188118974116, 'gamma': 0.8133797523440939, 'grow_policy': 'lossguide', 'max_delta_step': 9.064622918906993, 'scale_pos_weight': 10.701705240599606}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 08:25:37,675][0m Trial 93 finished with value: 0.9708431831522687 and parameters: {'reg_alpha': 9.131493185970726, 'reg_lambda': 1.4311205046692106, 'subsample': 0.6084804488296935, 'colsample_bytree': 0.4529431417256842, 'max_depth': 13, 'min_child_weight': 15, 'learning_rate': 0.15783796783746412, 'gamma': 0.8797880630637325, 'grow_policy': 'lossguide', 'max_delta_step': 8.656864444384778, 'scale_pos_weight': 10.616906196758277}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 08:29:08,247][0m Trial 94 finished with value: 0.9717027031260667 and parameters: {'reg_alpha': 9.037168853086781, 'reg_lambda': 4.581814416001686, 'subsample': 0.7155518679469202, 'colsample_bytree': 0.8620724307575187, 'max_depth': 15, 'min_child_weight': 31, 'learning_rate': 0.11610185054577167, 'gamma': 1.2215602403598602, 'grow_policy': 'lossguide', 'max_delta_step': 8.207609790907624, 'scale_pos_weight': 9.567813619665692}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 08:33:31,951][0m Trial 95 finished with value: 0.9710885566138904 and parameters: {'reg_alpha': 6.304698753760231, 'reg_lambda': 6.567214698944717, 'subsample': 0.9564724973314527, 'colsample_bytree': 0.6263133947332838, 'max_depth': 13, 'min_child_weight': 22, 'learning_rate': 0.13136455024136523, 'gamma': 3.393989720908308, 'grow_policy': 'lossguide', 'max_delta_step': 9.734479009565417, 'scale_pos_weight': 6.480680192599699}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 08:37:49,461][0m Trial 96 finished with value: 0.9694970673413289 and parameters: {'reg_alpha': 9.291577865060951, 'reg_lambda': 5.084217598423264, 'subsample': 0.6573878833634277, 'colsample_bytree': 0.9438954657416142, 'max_depth': 15, 'min_child_weight': 33, 'learning_rate': 0.24422928768017715, 'gamma': 5.38987325139151, 'grow_policy': 'lossguide', 'max_delta_step': 9.57906994268824, 'scale_pos_weight': 12.129610620848835}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 08:43:29,883][0m Trial 97 finished with value: 0.9724744291131642 and parameters: {'reg_alpha': 9.741666782609888, 'reg_lambda': 7.761936130058608, 'subsample': 0.8774673439009443, 'colsample_bytree': 0.8749646609424566, 'max_depth': 11, 'min_child_weight': 2, 'learning_rate': 0.03963373869285994, 'gamma': 1.09027030880998, 'grow_policy': 'lossguide', 'max_delta_step': 8.543968383534862, 'scale_pos_weight': 12.907880284517525}. Best is trial 67 with value: 0.9727260951053012.[0m
[32m[I 2022-03-30 08:47:55,823][0m Trial 98 finished with value: 0.9728386524147771 and parameters: {'reg_alpha': 7.834668656735599, 'reg_lambda': 9.92438998860236, 'subsample': 0.8489954388436329, 'colsample_bytree': 0.8508454868991611, 'max_depth': 12, 'min_child_weight': 6, 'learning_rate': 0.1186142450607101, 'gamma': 0.02922983279581448, 'grow_policy': 'lossguide', 'max_delta_step': 9.698027660915235, 'scale_pos_weight': 15.083492367393609}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 08:52:52,841][0m Trial 99 finished with value: 0.9719890071909213 and parameters: {'reg_alpha': 8.896812827420606, 'reg_lambda': 9.479260566431652, 'subsample': 0.7568019157155986, 'colsample_bytree': 0.7332426006691896, 'max_depth': 14, 'min_child_weight': 17, 'learning_rate': 0.03287492151816482, 'gamma': 2.814378324103827, 'grow_policy': 'lossguide', 'max_delta_step': 8.179162681738475, 'scale_pos_weight': 17.739479459957117}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 08:57:25,323][0m Trial 100 finished with value: 0.9727166299861657 and parameters: {'reg_alpha': 8.669288712795304, 'reg_lambda': 8.912997590456122, 'subsample': 0.7415734586469453, 'colsample_bytree': 0.8735512948995674, 'max_depth': 14, 'min_child_weight': 15, 'learning_rate': 0.06058608191759955, 'gamma': 0.42609144039462876, 'grow_policy': 'lossguide', 'max_delta_step': 7.683975689487186, 'scale_pos_weight': 19.99947149704554}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 09:01:57,621][0m Trial 101 finished with value: 0.9722562057427625 and parameters: {'reg_alpha': 8.523034395593049, 'reg_lambda': 9.591366794826389, 'subsample': 0.5082672365882179, 'colsample_bytree': 0.9356647936824235, 'max_depth': 12, 'min_child_weight': 11, 'learning_rate': 0.09614963326117101, 'gamma': 0.567074159029614, 'grow_policy': 'lossguide', 'max_delta_step': 7.289473100282226, 'scale_pos_weight': 17.46435033847672}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 09:05:12,877][0m Trial 102 finished with value: 0.9686039726402668 and parameters: {'reg_alpha': 6.459585741938991, 'reg_lambda': 9.740465063676794, 'subsample': 0.6602055371640727, 'colsample_bytree': 0.952042979210579, 'max_depth': 14, 'min_child_weight': 28, 'learning_rate': 0.39209679876130654, 'gamma': 0.4960330222259965, 'grow_policy': 'lossguide', 'max_delta_step': 9.903631465712438, 'scale_pos_weight': 13.421092150673548}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 09:07:49,739][0m Trial 103 finished with value: 0.9676037817865767 and parameters: {'reg_alpha': 7.960484805171097, 'reg_lambda': 9.170863260197663, 'subsample': 0.34517574686069347, 'colsample_bytree': 0.8830886002733731, 'max_depth': 15, 'min_child_weight': 31, 'learning_rate': 0.18139757786410188, 'gamma': 1.0007691950029334, 'grow_policy': 'depthwise', 'max_delta_step': 7.20936386196091, 'scale_pos_weight': 12.078532281970581}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 09:12:28,728][0m Trial 104 finished with value: 0.971938927414041 and parameters: {'reg_alpha': 9.645345264977369, 'reg_lambda': 8.283763546863128, 'subsample': 0.9582240811338629, 'colsample_bytree': 0.7742773280848484, 'max_depth': 9, 'min_child_weight': 12, 'learning_rate': 0.042354597796184626, 'gamma': 1.263785589337673, 'grow_policy': 'lossguide', 'max_delta_step': 7.913209086515552, 'scale_pos_weight': 10.56528458011567}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 09:16:44,786][0m Trial 105 finished with value: 0.9721082374101404 and parameters: {'reg_alpha': 7.945984515141129, 'reg_lambda': 9.86377481409703, 'subsample': 0.45163284551536664, 'colsample_bytree': 0.9479950442292873, 'max_depth': 8, 'min_child_weight': 2, 'learning_rate': 0.08676086746453356, 'gamma': 0.4878139913637879, 'grow_policy': 'lossguide', 'max_delta_step': 7.271806056108521, 'scale_pos_weight': 17.7088680590999}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 09:19:09,708][0m Trial 106 finished with value: 0.9626901540357337 and parameters: {'reg_alpha': 8.62394912809285, 'reg_lambda': 8.11378223826877, 'subsample': 0.13853068407528019, 'colsample_bytree': 0.9565901920034549, 'max_depth': 14, 'min_child_weight': 16, 'learning_rate': 0.14044324491891436, 'gamma': 4.323615482809669, 'grow_policy': 'lossguide', 'max_delta_step': 7.924052284074435, 'scale_pos_weight': 19.41837699007503}. Best is trial 98 with value: 0.9728386524147771.[0m
